val_patch,neighbor_patch,dx,dy,iou,neighbor_final_split
patch_x7056_y9408,patch_x7056_y9072,0,336,0.3333,embargo
patch_x7056_y9408,patch_x7392_y9072,336,336,0.1429,embargo
patch_x7392_y10752,patch_x7056_y11088,336,336,0.1429,embargo
patch_x7392_y10752,patch_x7392_y11088,0,336,0.3333,embargo
patch_x7392_y10752,patch_x7728_y11088,336,336,0.1429,embargo
patch_x7392_y9408,patch_x7056_y9072,336,336,0.1429,embargo
patch_x7392_y9408,patch_x7392_y9072,0,336,0.3333,embargo
patch_x7392_y9408,patch_x7728_y9072,336,336,0.1429,embargo
patch_x7728_y10080,patch_x8064_y10080,336,0,0.3333,embargo
patch_x7728_y10080,patch_x8064_y10416,336,336,0.1429,embargo
patch_x7728_y10080,patch_x8064_y9744,336,336,0.1429,embargo
patch_x7728_y10416,patch_x8064_y10080,336,336,0.1429,embargo
patch_x7728_y10416,patch_x8064_y10416,336,0,0.3333,embargo
patch_x7728_y10416,patch_x8064_y10752,336,336,0.1429,embargo
patch_x7728_y10752,patch_x7392_y11088,336,336,0.1429,embargo
patch_x7728_y10752,patch_x7728_y11088,0,336,0.3333,embargo
patch_x7728_y10752,patch_x8064_y10416,336,336,0.1429,embargo
patch_x7728_y10752,patch_x8064_y10752,336,0,0.3333,embargo
patch_x7728_y10752,patch_x8064_y11088,336,336,0.1429,embargo
patch_x7728_y9408,patch_x7392_y9072,336,336,0.1429,embargo
patch_x7728_y9408,patch_x7728_y9072,0,336,0.3333,embargo
patch_x7728_y9408,patch_x8064_y9072,336,336,0.1429,embargo
patch_x7728_y9408,patch_x8064_y9408,336,0,0.3333,embargo
patch_x7728_y9408,patch_x8064_y9744,336,336,0.1429,embargo
patch_x7728_y9744,patch_x8064_y10080,336,336,0.1429,embargo
patch_x7728_y9744,patch_x8064_y9408,336,336,0.1429,embargo
patch_x7728_y9744,patch_x8064_y9744,336,0,0.3333,embargo
patch_x8064_y12768,patch_x7728_y12432,336,336,0.1429,embargo
patch_x8064_y12768,patch_x7728_y12768,336,0,0.3333,embargo
patch_x8064_y12768,patch_x7728_y13104,336,336,0.1429,embargo
patch_x8064_y12768,patch_x8064_y12432,0,336,0.3333,embargo
patch_x8064_y12768,patch_x8400_y12432,336,336,0.1429,embargo
patch_x8064_y13104,patch_x7728_y12768,336,336,0.1429,embargo
patch_x8064_y13104,patch_x7728_y13104,336,0,0.3333,embargo
patch_x8064_y13104,patch_x7728_y13440,336,336,0.1429,embargo
patch_x8064_y13440,patch_x7728_y13104,336,336,0.1429,embargo
patch_x8064_y13440,patch_x7728_y13440,336,0,0.3333,embargo
patch_x8064_y13440,patch_x7728_y13776,336,336,0.1429,embargo
patch_x8064_y13776,patch_x7728_y13440,336,336,0.1429,embargo
patch_x8064_y13776,patch_x7728_y13776,336,0,0.3333,embargo
patch_x8064_y13776,patch_x7728_y14112,336,336,0.1429,embargo
patch_x8064_y13776,patch_x8064_y14112,0,336,0.3333,embargo
patch_x8064_y13776,patch_x8400_y14112,336,336,0.1429,embargo
patch_x8400_y12768,patch_x8064_y12432,336,336,0.1429,embargo
patch_x8400_y12768,patch_x8400_y12432,0,336,0.3333,embargo
patch_x8400_y12768,patch_x8736_y12432,336,336,0.1429,embargo
patch_x8400_y13776,patch_x8064_y14112,336,336,0.1429,embargo
patch_x8400_y13776,patch_x8400_y14112,0,336,0.3333,embargo
patch_x8400_y13776,patch_x8736_y14112,336,336,0.1429,embargo
patch_x8736_y12768,patch_x8400_y12432,336,336,0.1429,embargo
patch_x8736_y12768,patch_x8736_y12432,0,336,0.3333,embargo
patch_x8736_y12768,patch_x9072_y12432,336,336,0.1429,embargo
patch_x8736_y13776,patch_x8400_y14112,336,336,0.1429,embargo
patch_x8736_y13776,patch_x8736_y14112,0,336,0.3333,embargo
patch_x8736_y13776,patch_x9072_y14112,336,336,0.1429,embargo
patch_x9072_y12768,patch_x8736_y12432,336,336,0.1429,embargo
patch_x9072_y12768,patch_x9072_y12432,0,336,0.3333,embargo
patch_x9072_y12768,patch_x9408_y12432,336,336,0.1429,embargo
patch_x9072_y12768,patch_x9408_y12768,336,0,0.3333,embargo
patch_x9072_y12768,patch_x9408_y13104,336,336,0.1429,embargo
patch_x9072_y13104,patch_x9408_y12768,336,336,0.1429,embargo
patch_x9072_y13104,patch_x9408_y13104,336,0,0.3333,embargo
patch_x9072_y13104,patch_x9408_y13440,336,336,0.1429,embargo
patch_x9072_y13440,patch_x9408_y13104,336,336,0.1429,embargo
patch_x9072_y13440,patch_x9408_y13440,336,0,0.3333,embargo
patch_x9072_y13440,patch_x9408_y13776,336,336,0.1429,embargo
patch_x9072_y13776,patch_x8736_y14112,336,336,0.1429,embargo
patch_x9072_y13776,patch_x9072_y14112,0,336,0.3333,embargo
patch_x9072_y13776,patch_x9408_y13440,336,336,0.1429,embargo
patch_x9072_y13776,patch_x9408_y13776,336,0,0.3333,embargo
patch_x9072_y13776,patch_x9408_y14112,336,336,0.1429,embargo
patch_x9408_y26880,patch_x9072_y26544,336,336,0.1429,embargo
patch_x9408_y26880,patch_x9072_y26880,336,0,0.3333,embargo
patch_x9408_y26880,patch_x9072_y27216,336,336,0.1429,embargo
patch_x9408_y26880,patch_x9408_y26544,0,336,0.3333,embargo
patch_x9408_y26880,patch_x9744_y26544,336,336,0.1429,embargo
patch_x9408_y27216,patch_x9072_y26880,336,336,0.1429,embargo
patch_x9408_y27216,patch_x9072_y27216,336,0,0.3333,embargo
patch_x9408_y27216,patch_x9072_y27552,336,336,0.1429,embargo
patch_x9408_y27552,patch_x9072_y27216,336,336,0.1429,embargo
patch_x9408_y27552,patch_x9072_y27552,336,0,0.3333,embargo
patch_x9408_y27552,patch_x9072_y27888,336,336,0.1429,embargo
patch_x9408_y27888,patch_x9072_y27552,336,336,0.1429,embargo
patch_x9408_y27888,patch_x9072_y27888,336,0,0.3333,embargo
patch_x9408_y27888,patch_x9072_y28224,336,336,0.1429,embargo
patch_x9408_y27888,patch_x9408_y28224,0,336,0.3333,embargo
patch_x9408_y27888,patch_x9744_y28224,336,336,0.1429,embargo
patch_x9744_y26880,patch_x10080_y26544,336,336,0.1429,embargo
patch_x9744_y26880,patch_x9408_y26544,336,336,0.1429,embargo
patch_x9744_y26880,patch_x9744_y26544,0,336,0.3333,embargo
patch_x9744_y27888,patch_x10080_y28224,336,336,0.1429,embargo
patch_x9744_y27888,patch_x9408_y28224,336,336,0.1429,embargo
patch_x9744_y27888,patch_x9744_y28224,0,336,0.3333,embargo
patch_x1568_y12544,patch_x1344_y12320,224,224,0.1429,embargo
patch_x1568_y12544,patch_x1344_y12544,224,0,0.3333,embargo
patch_x1568_y12544,patch_x1344_y12768,224,224,0.1429,embargo
patch_x1568_y12544,patch_x1568_y12320,0,224,0.3333,embargo
patch_x1568_y12544,patch_x1792_y12320,224,224,0.1429,embargo
patch_x1568_y12768,patch_x1344_y12544,224,224,0.1429,embargo
patch_x1568_y12768,patch_x1344_y12768,224,0,0.3333,embargo
patch_x1568_y12768,patch_x1344_y12992,224,224,0.1429,embargo
patch_x1568_y12992,patch_x1344_y12768,224,224,0.1429,embargo
patch_x1568_y12992,patch_x1344_y12992,224,0,0.3333,embargo
patch_x1568_y12992,patch_x1344_y13216,224,224,0.1429,embargo
patch_x1568_y13216,patch_x1344_y12992,224,224,0.1429,embargo
patch_x1568_y13216,patch_x1344_y13216,224,0,0.3333,embargo
patch_x1568_y13216,patch_x1344_y13440,224,224,0.1429,embargo
patch_x1568_y13440,patch_x1344_y13216,224,224,0.1429,embargo
patch_x1568_y13440,patch_x1344_y13440,224,0,0.3333,embargo
patch_x1568_y13440,patch_x1344_y13664,224,224,0.1429,embargo
patch_x1568_y13664,patch_x1344_y13440,224,224,0.1429,embargo
patch_x1568_y13664,patch_x1344_y13664,224,0,0.3333,embargo
patch_x1568_y13664,patch_x1344_y13888,224,224,0.1429,embargo
patch_x1568_y13888,patch_x1344_y13664,224,224,0.1429,embargo
patch_x1568_y13888,patch_x1344_y13888,224,0,0.3333,embargo
patch_x1568_y13888,patch_x1344_y14112,224,224,0.1429,embargo
patch_x1568_y13888,patch_x1568_y14112,0,224,0.3333,embargo
patch_x1568_y13888,patch_x1792_y14112,224,224,0.1429,embargo
patch_x1792_y12544,patch_x1568_y12320,224,224,0.1429,embargo
patch_x1792_y12544,patch_x1792_y12320,0,224,0.3333,embargo
patch_x1792_y12544,patch_x2016_y12320,224,224,0.1429,embargo
patch_x1792_y13888,patch_x1568_y14112,224,224,0.1429,embargo
patch_x1792_y13888,patch_x1792_y14112,0,224,0.3333,embargo
patch_x1792_y13888,patch_x2016_y14112,224,224,0.1429,embargo
patch_x2016_y12544,patch_x1792_y12320,224,224,0.1429,embargo
patch_x2016_y12544,patch_x2016_y12320,0,224,0.3333,embargo
patch_x2016_y12544,patch_x2240_y12320,224,224,0.1429,embargo
patch_x2016_y13888,patch_x1792_y14112,224,224,0.1429,embargo
patch_x2016_y13888,patch_x2016_y14112,0,224,0.3333,embargo
patch_x2016_y13888,patch_x2240_y14112,224,224,0.1429,embargo
patch_x2240_y12544,patch_x2016_y12320,224,224,0.1429,embargo
patch_x2240_y12544,patch_x2240_y12320,0,224,0.3333,embargo
patch_x2240_y12544,patch_x2464_y12320,224,224,0.1429,embargo
patch_x2240_y13888,patch_x2016_y14112,224,224,0.1429,embargo
patch_x2240_y13888,patch_x2240_y14112,0,224,0.3333,embargo
patch_x2240_y13888,patch_x2464_y14112,224,224,0.1429,embargo
patch_x2464_y12544,patch_x2240_y12320,224,224,0.1429,embargo
patch_x2464_y12544,patch_x2464_y12320,0,224,0.3333,embargo
patch_x2464_y12544,patch_x2688_y12320,224,224,0.1429,embargo
patch_x2464_y13888,patch_x2240_y14112,224,224,0.1429,embargo
patch_x2464_y13888,patch_x2464_y14112,0,224,0.3333,embargo
patch_x2464_y13888,patch_x2688_y14112,224,224,0.1429,embargo
patch_x2688_y12544,patch_x2464_y12320,224,224,0.1429,embargo
patch_x2688_y12544,patch_x2688_y12320,0,224,0.3333,embargo
patch_x2688_y12544,patch_x2912_y12320,224,224,0.1429,embargo
patch_x2688_y13888,patch_x2464_y14112,224,224,0.1429,embargo
patch_x2688_y13888,patch_x2688_y14112,0,224,0.3333,embargo
patch_x2688_y13888,patch_x2912_y14112,224,224,0.1429,embargo
patch_x2912_y12544,patch_x2688_y12320,224,224,0.1429,embargo
patch_x2912_y12544,patch_x2912_y12320,0,224,0.3333,embargo
patch_x2912_y12544,patch_x3136_y12544,224,0,0.3333,embargo
patch_x2912_y12544,patch_x3136_y12768,224,224,0.1429,embargo
patch_x2912_y12768,patch_x3136_y12544,224,224,0.1429,embargo
patch_x2912_y12768,patch_x3136_y12768,224,0,0.3333,embargo
patch_x2912_y12768,patch_x3136_y12992,224,224,0.1429,embargo
patch_x2912_y12992,patch_x3136_y12768,224,224,0.1429,embargo
patch_x2912_y12992,patch_x3136_y12992,224,0,0.3333,embargo
patch_x2912_y12992,patch_x3136_y13216,224,224,0.1429,embargo
patch_x2912_y13216,patch_x3136_y12992,224,224,0.1429,embargo
patch_x2912_y13216,patch_x3136_y13216,224,0,0.3333,embargo
patch_x2912_y13216,patch_x3136_y13440,224,224,0.1429,embargo
patch_x2912_y13440,patch_x3136_y13216,224,224,0.1429,embargo
patch_x2912_y13440,patch_x3136_y13440,224,0,0.3333,embargo
patch_x2912_y13440,patch_x3136_y13664,224,224,0.1429,embargo
patch_x2912_y13664,patch_x3136_y13440,224,224,0.1429,embargo
patch_x2912_y13664,patch_x3136_y13664,224,0,0.3333,embargo
patch_x2912_y13664,patch_x3136_y13888,224,224,0.1429,embargo
patch_x2912_y13888,patch_x2688_y14112,224,224,0.1429,embargo
patch_x2912_y13888,patch_x2912_y14112,0,224,0.3333,embargo
patch_x2912_y13888,patch_x3136_y13664,224,224,0.1429,embargo
patch_x2912_y13888,patch_x3136_y13888,224,0,0.3333,embargo
patch_x3136_y14112,patch_x2912_y14112,224,0,0.3333,embargo
patch_x3136_y14112,patch_x2912_y14336,224,224,0.1429,embargo
patch_x3136_y14112,patch_x3136_y13888,0,224,0.3333,embargo
patch_x3136_y14112,patch_x3360_y13888,224,224,0.1429,embargo
patch_x3136_y14336,patch_x2912_y14112,224,224,0.1429,embargo
patch_x3136_y14336,patch_x2912_y14336,224,0,0.3333,embargo
patch_x3136_y14336,patch_x2912_y14560,224,224,0.1429,embargo
patch_x3136_y14560,patch_x2912_y14336,224,224,0.1429,embargo
patch_x3136_y14560,patch_x2912_y14560,224,0,0.3333,embargo
patch_x3136_y14560,patch_x2912_y14784,224,224,0.1429,embargo
patch_x3136_y14784,patch_x2912_y14560,224,224,0.1429,embargo
patch_x3136_y14784,patch_x2912_y14784,224,0,0.3333,embargo
patch_x3136_y14784,patch_x2912_y15008,224,224,0.1429,embargo
patch_x3136_y15008,patch_x2912_y14784,224,224,0.1429,embargo
patch_x3136_y15008,patch_x2912_y15008,224,0,0.3333,embargo
patch_x3136_y15008,patch_x2912_y15232,224,224,0.1429,embargo
patch_x3136_y15232,patch_x2912_y15008,224,224,0.1429,embargo
patch_x3136_y15232,patch_x2912_y15232,224,0,0.3333,embargo
patch_x3136_y15232,patch_x2912_y15456,224,224,0.1429,embargo
patch_x3136_y15456,patch_x2912_y15232,224,224,0.1429,embargo
patch_x3136_y15456,patch_x2912_y15456,224,0,0.3333,embargo
patch_x3136_y15456,patch_x2912_y15680,224,224,0.1429,embargo
patch_x3136_y15456,patch_x3136_y15680,0,224,0.3333,embargo
patch_x3136_y15456,patch_x3360_y15680,224,224,0.1429,embargo
patch_x3360_y10752,patch_x3136_y10976,224,224,0.1429,embargo
patch_x3360_y10752,patch_x3360_y10976,0,224,0.3333,embargo
patch_x3360_y10752,patch_x3584_y10976,224,224,0.1429,embargo
patch_x3360_y14112,patch_x3136_y13888,224,224,0.1429,embargo
patch_x3360_y14112,patch_x3360_y13888,0,224,0.3333,embargo
patch_x3360_y14112,patch_x3584_y13888,224,224,0.1429,embargo
patch_x3360_y15456,patch_x3136_y15680,224,224,0.1429,embargo
patch_x3360_y15456,patch_x3360_y15680,0,224,0.3333,embargo
patch_x3360_y15456,patch_x3584_y15680,224,224,0.1429,embargo
patch_x3584_y10752,patch_x3360_y10976,224,224,0.1429,embargo
patch_x3584_y10752,patch_x3584_y10976,0,224,0.3333,embargo
patch_x3584_y10752,patch_x3808_y10976,224,224,0.1429,embargo
patch_x3584_y14112,patch_x3360_y13888,224,224,0.1429,embargo
patch_x3584_y14112,patch_x3584_y13888,0,224,0.3333,embargo
patch_x3584_y14112,patch_x3808_y13888,224,224,0.1429,embargo
patch_x3584_y15456,patch_x3360_y15680,224,224,0.1429,embargo
patch_x3584_y15456,patch_x3584_y15680,0,224,0.3333,embargo
patch_x3584_y15456,patch_x3808_y15680,224,224,0.1429,embargo
patch_x3808_y10752,patch_x3584_y10976,224,224,0.1429,embargo
patch_x3808_y10752,patch_x3808_y10976,0,224,0.3333,embargo
patch_x3808_y10752,patch_x4032_y10976,224,224,0.1429,embargo
patch_x3808_y14112,patch_x3584_y13888,224,224,0.1429,embargo
patch_x3808_y14112,patch_x3808_y13888,0,224,0.3333,embargo
patch_x3808_y14112,patch_x4032_y13888,224,224,0.1429,embargo
patch_x3808_y15456,patch_x3584_y15680,224,224,0.1429,embargo
patch_x3808_y15456,patch_x3808_y15680,0,224,0.3333,embargo
patch_x3808_y15456,patch_x4032_y15680,224,224,0.1429,embargo
patch_x4032_y10752,patch_x3808_y10976,224,224,0.1429,embargo
patch_x4032_y10752,patch_x4032_y10976,0,224,0.3333,embargo
patch_x4032_y10752,patch_x4256_y10976,224,224,0.1429,embargo
patch_x4032_y14112,patch_x3808_y13888,224,224,0.1429,embargo
patch_x4032_y14112,patch_x4032_y13888,0,224,0.3333,embargo
patch_x4032_y14112,patch_x4256_y13888,224,224,0.1429,embargo
patch_x4032_y15456,patch_x3808_y15680,224,224,0.1429,embargo
patch_x4032_y15456,patch_x4032_y15680,0,224,0.3333,embargo
patch_x4032_y15456,patch_x4256_y15680,224,224,0.1429,embargo
patch_x4256_y10752,patch_x4032_y10976,224,224,0.1429,embargo
patch_x4256_y10752,patch_x4256_y10976,0,224,0.3333,embargo
patch_x4256_y10752,patch_x4480_y10976,224,224,0.1429,embargo
patch_x4256_y14112,patch_x4032_y13888,224,224,0.1429,embargo
patch_x4256_y14112,patch_x4256_y13888,0,224,0.3333,embargo
patch_x4256_y14112,patch_x4480_y13888,224,224,0.1429,embargo
patch_x4256_y15456,patch_x4032_y15680,224,224,0.1429,embargo
patch_x4256_y15456,patch_x4256_y15680,0,224,0.3333,embargo
patch_x4256_y15456,patch_x4480_y15680,224,224,0.1429,embargo
patch_x4480_y10080,patch_x4704_y10080,224,0,0.3333,embargo
patch_x4480_y10080,patch_x4704_y10304,224,224,0.1429,embargo
patch_x4480_y10080,patch_x4704_y9856,224,224,0.1429,embargo
patch_x4480_y10304,patch_x4704_y10080,224,224,0.1429,embargo
patch_x4480_y10304,patch_x4704_y10304,224,0,0.3333,embargo
patch_x4480_y10304,patch_x4704_y10528,224,224,0.1429,embargo
patch_x4480_y10528,patch_x4704_y10304,224,224,0.1429,embargo
patch_x4480_y10528,patch_x4704_y10528,224,0,0.3333,embargo
patch_x4480_y10752,patch_x4256_y10976,224,224,0.1429,embargo
patch_x4480_y10752,patch_x4480_y10976,0,224,0.3333,embargo
patch_x4480_y10752,patch_x4704_y10528,224,224,0.1429,embargo
patch_x4480_y10752,patch_x4704_y10976,224,224,0.1429,embargo
patch_x4480_y14112,patch_x4256_y13888,224,224,0.1429,embargo
patch_x4480_y14112,patch_x4480_y13888,0,224,0.3333,embargo
patch_x4480_y14112,patch_x4704_y13888,224,224,0.1429,embargo
patch_x4480_y14112,patch_x4704_y14112,224,0,0.3333,embargo
patch_x4480_y14112,patch_x4704_y14336,224,224,0.1429,embargo
patch_x4480_y14336,patch_x4704_y14112,224,224,0.1429,embargo
patch_x4480_y14336,patch_x4704_y14336,224,0,0.3333,embargo
patch_x4480_y14336,patch_x4704_y14560,224,224,0.1429,embargo
patch_x4480_y14560,patch_x4704_y14336,224,224,0.1429,embargo
patch_x4480_y14560,patch_x4704_y14560,224,0,0.3333,embargo
patch_x4480_y14560,patch_x4704_y14784,224,224,0.1429,embargo
patch_x4480_y14784,patch_x4704_y14560,224,224,0.1429,embargo
patch_x4480_y14784,patch_x4704_y14784,224,0,0.3333,embargo
patch_x4480_y14784,patch_x4704_y15008,224,224,0.1429,embargo
patch_x4480_y15008,patch_x4704_y14784,224,224,0.1429,embargo
patch_x4480_y15008,patch_x4704_y15008,224,0,0.3333,embargo
patch_x4480_y15008,patch_x4704_y15232,224,224,0.1429,embargo
patch_x4480_y15232,patch_x4704_y15008,224,224,0.1429,embargo
patch_x4480_y15232,patch_x4704_y15232,224,0,0.3333,embargo
patch_x4480_y15232,patch_x4704_y15456,224,224,0.1429,embargo
patch_x4480_y15456,patch_x4256_y15680,224,224,0.1429,embargo
patch_x4480_y15456,patch_x4480_y15680,0,224,0.3333,embargo
patch_x4480_y15456,patch_x4704_y15232,224,224,0.1429,embargo
patch_x4480_y15456,patch_x4704_y15456,224,0,0.3333,embargo
patch_x4480_y15456,patch_x4704_y15680,224,224,0.1429,embargo
patch_x4480_y9408,patch_x4256_y9184,224,224,0.1429,embargo
patch_x4480_y9408,patch_x4480_y9184,0,224,0.3333,embargo
patch_x4480_y9408,patch_x4704_y9184,224,224,0.1429,embargo
patch_x4480_y9408,patch_x4704_y9408,224,0,0.3333,embargo
patch_x4480_y9408,patch_x4704_y9632,224,224,0.1429,embargo
patch_x4480_y9632,patch_x4704_y9408,224,224,0.1429,embargo
patch_x4480_y9632,patch_x4704_y9632,224,0,0.3333,embargo
patch_x4480_y9632,patch_x4704_y9856,224,224,0.1429,embargo
patch_x4480_y9856,patch_x4704_y10080,224,224,0.1429,embargo
patch_x4480_y9856,patch_x4704_y9632,224,224,0.1429,embargo
patch_x4480_y9856,patch_x4704_y9856,224,0,0.3333,embargo
patch_x6272_y4704,patch_x6048_y4704,224,0,0.3333,embargo
patch_x6272_y4704,patch_x6048_y4928,224,224,0.1429,embargo
patch_x6272_y4928,patch_x6048_y4704,224,224,0.1429,embargo
patch_x6272_y4928,patch_x6048_y4928,224,0,0.3333,embargo
patch_x6272_y4928,patch_x6048_y5152,224,224,0.1429,embargo
patch_x6272_y5152,patch_x6048_y4928,224,224,0.1429,embargo
patch_x6272_y5152,patch_x6048_y5152,224,0,0.3333,embargo
patch_x6272_y5152,patch_x6048_y5376,224,224,0.1429,embargo
patch_x6272_y5376,patch_x6048_y5152,224,224,0.1429,embargo
patch_x6272_y5376,patch_x6048_y5376,224,0,0.3333,embargo
patch_x10752_y1792,patch_x10976_y1568,224,224,0.1429,embargo
patch_x10752_y1792,patch_x10976_y1792,224,0,0.3333,embargo
patch_x10752_y1792,patch_x10976_y2016,224,224,0.1429,embargo
patch_x10752_y2016,patch_x10976_y1792,224,224,0.1429,embargo
patch_x10752_y2016,patch_x10976_y2016,224,0,0.3333,embargo
patch_x10752_y2016,patch_x10976_y2240,224,224,0.1429,embargo
patch_x10752_y2240,patch_x10976_y2016,224,224,0.1429,embargo
patch_x10752_y2240,patch_x10976_y2240,224,0,0.3333,embargo
patch_x10752_y2240,patch_x10976_y2464,224,224,0.1429,embargo
patch_x10752_y2464,patch_x10976_y2240,224,224,0.1429,embargo
patch_x10752_y2464,patch_x10976_y2464,224,0,0.3333,embargo
patch_x10752_y2912,patch_x10528_y3136,224,224,0.1429,embargo
patch_x10752_y2912,patch_x10752_y3136,0,224,0.3333,embargo
patch_x10752_y2912,patch_x10976_y2912,224,0,0.3333,embargo
patch_x10752_y2912,patch_x10976_y3136,224,224,0.1429,embargo
patch_x11200_y1344,patch_x10976_y1568,224,224,0.1429,embargo
patch_x11200_y1344,patch_x11200_y1568,0,224,0.3333,embargo
patch_x11200_y1344,patch_x11424_y1568,224,224,0.1429,embargo
patch_x11424_y1344,patch_x11200_y1568,224,224,0.1429,embargo
patch_x11424_y1344,patch_x11424_y1568,0,224,0.3333,embargo
patch_x11424_y1344,patch_x11648_y1568,224,224,0.1429,embargo
patch_x11648_y1344,patch_x11424_y1568,224,224,0.1429,embargo
patch_x11648_y1344,patch_x11648_y1568,0,224,0.3333,embargo
patch_x11648_y1344,patch_x11872_y1568,224,224,0.1429,embargo
patch_x11872_y1344,patch_x11648_y1568,224,224,0.1429,embargo
patch_x11872_y1344,patch_x11872_y1568,0,224,0.3333,embargo
patch_x11872_y1344,patch_x12096_y1568,224,224,0.1429,embargo
patch_x12096_y1344,patch_x11872_y1568,224,224,0.1429,embargo
patch_x12096_y1344,patch_x12096_y1568,0,224,0.3333,embargo
patch_x12096_y1344,patch_x12320_y1568,224,224,0.1429,embargo
patch_x12320_y1120,patch_x12544_y1120,224,0,0.3333,embargo
patch_x12320_y1120,patch_x12544_y1344,224,224,0.1429,embargo
patch_x12320_y1120,patch_x12544_y896,224,224,0.1429,embargo
patch_x12320_y1344,patch_x12096_y1568,224,224,0.1429,embargo
patch_x12320_y1344,patch_x12320_y1568,0,224,0.3333,embargo
patch_x12320_y1344,patch_x12544_y1120,224,224,0.1429,embargo
patch_x12320_y1344,patch_x12544_y1344,224,0,0.3333,embargo
patch_x12320_y1344,patch_x12544_y1568,224,224,0.1429,embargo
patch_x12320_y448,patch_x12544_y448,224,0,0.3333,embargo
patch_x12320_y448,patch_x12544_y672,224,224,0.1429,embargo
patch_x12320_y672,patch_x12544_y448,224,224,0.1429,embargo
patch_x12320_y672,patch_x12544_y672,224,0,0.3333,embargo
patch_x12320_y672,patch_x12544_y896,224,224,0.1429,embargo
patch_x12320_y896,patch_x12544_y1120,224,224,0.1429,embargo
patch_x12320_y896,patch_x12544_y672,224,224,0.1429,embargo
patch_x12320_y896,patch_x12544_y896,224,0,0.3333,embargo
patch_x14112_y10528,patch_x13888_y10528,224,0,0.3333,embargo
patch_x14112_y10528,patch_x13888_y10752,224,224,0.1429,embargo
patch_x14112_y10752,patch_x13888_y10528,224,224,0.1429,embargo
patch_x14112_y10752,patch_x13888_y10752,224,0,0.3333,embargo
patch_x14112_y10752,patch_x13888_y10976,224,224,0.1429,embargo
patch_x14112_y10752,patch_x14112_y10976,0,224,0.3333,embargo
patch_x14112_y10752,patch_x14336_y10976,224,224,0.1429,embargo
patch_x14112_y15680,patch_x13888_y15456,224,224,0.1429,embargo
patch_x14112_y15680,patch_x13888_y15680,224,0,0.3333,embargo
patch_x14112_y15680,patch_x13888_y15904,224,224,0.1429,embargo
patch_x14112_y15680,patch_x14112_y15456,0,224,0.3333,embargo
patch_x14112_y15680,patch_x14336_y15456,224,224,0.1429,embargo
patch_x14112_y15904,patch_x13888_y15680,224,224,0.1429,embargo
patch_x14112_y15904,patch_x13888_y15904,224,0,0.3333,embargo
patch_x14112_y15904,patch_x13888_y16128,224,224,0.1429,embargo
patch_x14112_y16128,patch_x13888_y15904,224,224,0.1429,embargo
patch_x14112_y16128,patch_x13888_y16128,224,0,0.3333,embargo
patch_x14112_y16128,patch_x13888_y16352,224,224,0.1429,embargo
patch_x14112_y16352,patch_x13888_y16128,224,224,0.1429,embargo
patch_x14112_y16352,patch_x13888_y16352,224,0,0.3333,embargo
patch_x14112_y16352,patch_x13888_y16576,224,224,0.1429,embargo
patch_x14112_y16576,patch_x13888_y16352,224,224,0.1429,embargo
patch_x14112_y16576,patch_x13888_y16576,224,0,0.3333,embargo
patch_x14112_y16576,patch_x13888_y16800,224,224,0.1429,embargo
patch_x14112_y16800,patch_x13888_y16576,224,224,0.1429,embargo
patch_x14112_y16800,patch_x13888_y16800,224,0,0.3333,embargo
patch_x14112_y16800,patch_x13888_y17024,224,224,0.1429,embargo
patch_x14112_y17024,patch_x13888_y16800,224,224,0.1429,embargo
patch_x14112_y17024,patch_x13888_y17024,224,0,0.3333,embargo
patch_x14112_y17024,patch_x13888_y17248,224,224,0.1429,embargo
patch_x14112_y17248,patch_x13888_y17024,224,224,0.1429,embargo
patch_x14112_y17248,patch_x13888_y17248,224,0,0.3333,embargo
patch_x14112_y17248,patch_x13888_y17472,224,224,0.1429,embargo
patch_x14112_y17472,patch_x13888_y17248,224,224,0.1429,embargo
patch_x14112_y17472,patch_x13888_y17472,224,0,0.3333,embargo
patch_x14112_y17472,patch_x13888_y17696,224,224,0.1429,embargo
patch_x14112_y17696,patch_x13888_y17472,224,224,0.1429,embargo
patch_x14112_y17696,patch_x13888_y17696,224,0,0.3333,embargo
patch_x14112_y17696,patch_x13888_y17920,224,224,0.1429,embargo
patch_x14112_y17920,patch_x13888_y17696,224,224,0.1429,embargo
patch_x14112_y17920,patch_x13888_y17920,224,0,0.3333,embargo
patch_x14112_y17920,patch_x13888_y18144,224,224,0.1429,embargo
patch_x14112_y18144,patch_x13888_y17920,224,224,0.1429,embargo
patch_x14112_y18144,patch_x13888_y18144,224,0,0.3333,embargo
patch_x14112_y18144,patch_x13888_y18368,224,224,0.1429,embargo
patch_x14112_y18368,patch_x13888_y18144,224,224,0.1429,embargo
patch_x14112_y18368,patch_x13888_y18368,224,0,0.3333,embargo
patch_x14112_y18368,patch_x13888_y18592,224,224,0.1429,embargo
patch_x14112_y18592,patch_x13888_y18368,224,224,0.1429,embargo
patch_x14112_y18592,patch_x13888_y18592,224,0,0.3333,embargo
patch_x14112_y18592,patch_x13888_y18816,224,224,0.1429,embargo
patch_x14112_y18592,patch_x14112_y18816,0,224,0.3333,embargo
patch_x14112_y18592,patch_x14336_y18816,224,224,0.1429,embargo
patch_x14336_y10752,patch_x14112_y10976,224,224,0.1429,embargo
patch_x14336_y10752,patch_x14336_y10976,0,224,0.3333,embargo
