val_patch,neighbor_patch,dx,dy,iou,neighbor_final_split
patch_x3360_y15456,patch_x3192_y15456,168,0,0.3333,embargo
patch_x3360_y15456,patch_x3192_y15624,168,168,0.1429,embargo
patch_x3360_y15624,patch_x3192_y15456,168,168,0.1429,embargo
patch_x3360_y15624,patch_x3192_y15624,168,0,0.3333,embargo
patch_x3360_y15624,patch_x3192_y15792,168,168,0.1429,embargo
patch_x3360_y15624,patch_x3360_y15792,0,168,0.3333,embargo
patch_x3360_y15624,patch_x3528_y15792,168,168,0.1429,embargo
patch_x3528_y12432,patch_x3360_y12264,168,168,0.1429,embargo
patch_x3528_y12432,patch_x3528_y12264,0,168,0.3333,embargo
patch_x3528_y12432,patch_x3696_y12264,168,168,0.1429,embargo
patch_x3528_y13272,patch_x3360_y13440,168,168,0.1429,embargo
patch_x3528_y13272,patch_x3528_y13440,0,168,0.3333,embargo
patch_x3528_y13272,patch_x3696_y13440,168,168,0.1429,embargo
patch_x3528_y14616,patch_x3360_y14448,168,168,0.1429,embargo
patch_x3528_y14616,patch_x3528_y14448,0,168,0.3333,embargo
patch_x3528_y14616,patch_x3696_y14448,168,168,0.1429,embargo
patch_x3528_y15624,patch_x3360_y15792,168,168,0.1429,embargo
patch_x3528_y15624,patch_x3528_y15792,0,168,0.3333,embargo
patch_x3528_y15624,patch_x3696_y15792,168,168,0.1429,embargo
patch_x3696_y12432,patch_x3528_y12264,168,168,0.1429,embargo
patch_x3696_y12432,patch_x3696_y12264,0,168,0.3333,embargo
patch_x3696_y12432,patch_x3864_y12264,168,168,0.1429,embargo
patch_x3696_y13272,patch_x3528_y13440,168,168,0.1429,embargo
patch_x3696_y13272,patch_x3696_y13440,0,168,0.3333,embargo
patch_x3696_y13272,patch_x3864_y13440,168,168,0.1429,embargo
patch_x3696_y14616,patch_x3528_y14448,168,168,0.1429,embargo
patch_x3696_y14616,patch_x3696_y14448,0,168,0.3333,embargo
patch_x3696_y14616,patch_x3864_y14448,168,168,0.1429,embargo
patch_x3696_y15624,patch_x3528_y15792,168,168,0.1429,embargo
patch_x3696_y15624,patch_x3696_y15792,0,168,0.3333,embargo
patch_x3696_y15624,patch_x3864_y15792,168,168,0.1429,embargo
patch_x3864_y12432,patch_x3696_y12264,168,168,0.1429,embargo
patch_x3864_y12432,patch_x3864_y12264,0,168,0.3333,embargo
patch_x3864_y12432,patch_x4032_y12264,168,168,0.1429,embargo
patch_x3864_y13272,patch_x3696_y13440,168,168,0.1429,embargo
patch_x3864_y13272,patch_x3864_y13440,0,168,0.3333,embargo
patch_x3864_y13272,patch_x4032_y13440,168,168,0.1429,embargo
patch_x3864_y14616,patch_x3696_y14448,168,168,0.1429,embargo
patch_x3864_y14616,patch_x3864_y14448,0,168,0.3333,embargo
patch_x3864_y14616,patch_x4032_y14448,168,168,0.1429,embargo
patch_x3864_y15624,patch_x3696_y15792,168,168,0.1429,embargo
patch_x3864_y15624,patch_x3864_y15792,0,168,0.3333,embargo
patch_x3864_y15624,patch_x4032_y15792,168,168,0.1429,embargo
patch_x4032_y12432,patch_x3864_y12264,168,168,0.1429,embargo
patch_x4032_y12432,patch_x4032_y12264,0,168,0.3333,embargo
patch_x4032_y12432,patch_x4200_y12264,168,168,0.1429,embargo
patch_x4032_y13272,patch_x3864_y13440,168,168,0.1429,embargo
patch_x4032_y13272,patch_x4032_y13440,0,168,0.3333,embargo
patch_x4032_y13272,patch_x4200_y13440,168,168,0.1429,embargo
patch_x4032_y14616,patch_x3864_y14448,168,168,0.1429,embargo
patch_x4032_y14616,patch_x4032_y14448,0,168,0.3333,embargo
patch_x4032_y14616,patch_x4200_y14448,168,168,0.1429,embargo
patch_x4032_y15624,patch_x3864_y15792,168,168,0.1429,embargo
patch_x4032_y15624,patch_x4032_y15792,0,168,0.3333,embargo
patch_x4032_y15624,patch_x4200_y15792,168,168,0.1429,embargo
patch_x4200_y12432,patch_x4032_y12264,168,168,0.1429,embargo
patch_x4200_y12432,patch_x4200_y12264,0,168,0.3333,embargo
patch_x4200_y12432,patch_x4368_y12264,168,168,0.1429,embargo
patch_x4200_y13272,patch_x4032_y13440,168,168,0.1429,embargo
patch_x4200_y13272,patch_x4200_y13440,0,168,0.3333,embargo
patch_x4200_y13272,patch_x4368_y13440,168,168,0.1429,embargo
patch_x4200_y14616,patch_x4032_y14448,168,168,0.1429,embargo
patch_x4200_y14616,patch_x4200_y14448,0,168,0.3333,embargo
patch_x4200_y14616,patch_x4368_y14448,168,168,0.1429,embargo
patch_x4200_y15624,patch_x4032_y15792,168,168,0.1429,embargo
patch_x4200_y15624,patch_x4200_y15792,0,168,0.3333,embargo
patch_x4200_y15624,patch_x4368_y15792,168,168,0.1429,embargo
patch_x4368_y12432,patch_x4200_y12264,168,168,0.1429,embargo
patch_x4368_y12432,patch_x4368_y12264,0,168,0.3333,embargo
patch_x4368_y12432,patch_x4536_y12264,168,168,0.1429,embargo
patch_x4368_y12432,patch_x4536_y12432,168,0,0.3333,embargo
patch_x4368_y12432,patch_x4536_y12600,168,168,0.1429,embargo
patch_x4368_y12600,patch_x4536_y12432,168,168,0.1429,embargo
patch_x4368_y12600,patch_x4536_y12600,168,0,0.3333,embargo
patch_x4368_y12600,patch_x4536_y12768,168,168,0.1429,embargo
patch_x4368_y12768,patch_x4536_y12600,168,168,0.1429,embargo
patch_x4368_y12768,patch_x4536_y12768,168,0,0.3333,embargo
patch_x4368_y12768,patch_x4536_y12936,168,168,0.1429,embargo
patch_x4368_y12936,patch_x4536_y12768,168,168,0.1429,embargo
patch_x4368_y12936,patch_x4536_y12936,168,0,0.3333,embargo
patch_x4368_y12936,patch_x4536_y13104,168,168,0.1429,embargo
patch_x4368_y13104,patch_x4536_y12936,168,168,0.1429,embargo
patch_x4368_y13104,patch_x4536_y13104,168,0,0.3333,embargo
patch_x4368_y13104,patch_x4536_y13272,168,168,0.1429,embargo
patch_x4368_y13272,patch_x4200_y13440,168,168,0.1429,embargo
patch_x4368_y13272,patch_x4368_y13440,0,168,0.3333,embargo
patch_x4368_y13272,patch_x4536_y13104,168,168,0.1429,embargo
patch_x4368_y13272,patch_x4536_y13272,168,0,0.3333,embargo
patch_x4368_y13272,patch_x4536_y13440,168,168,0.1429,embargo
patch_x4368_y14616,patch_x4200_y14448,168,168,0.1429,embargo
patch_x4368_y14616,patch_x4368_y14448,0,168,0.3333,embargo
patch_x4368_y14616,patch_x4536_y14448,168,168,0.1429,embargo
patch_x4368_y14616,patch_x4536_y14616,168,0,0.3333,embargo
patch_x4368_y14616,patch_x4536_y14784,168,168,0.1429,embargo
patch_x4368_y14784,patch_x4536_y14616,168,168,0.1429,embargo
patch_x4368_y14784,patch_x4536_y14784,168,0,0.3333,embargo
patch_x4368_y14784,patch_x4536_y14952,168,168,0.1429,embargo
patch_x4368_y14952,patch_x4536_y14784,168,168,0.1429,embargo
patch_x4368_y14952,patch_x4536_y14952,168,0,0.3333,embargo
patch_x4368_y14952,patch_x4536_y15120,168,168,0.1429,embargo
patch_x4368_y15120,patch_x4536_y14952,168,168,0.1429,embargo
patch_x4368_y15120,patch_x4536_y15120,168,0,0.3333,embargo
patch_x4368_y15120,patch_x4536_y15288,168,168,0.1429,embargo
patch_x4368_y15288,patch_x4536_y15120,168,168,0.1429,embargo
patch_x4368_y15288,patch_x4536_y15288,168,0,0.3333,embargo
patch_x4368_y15288,patch_x4536_y15456,168,168,0.1429,embargo
patch_x4368_y15456,patch_x4536_y15288,168,168,0.1429,embargo
patch_x4368_y15456,patch_x4536_y15456,168,0,0.3333,embargo
patch_x4368_y15456,patch_x4536_y15624,168,168,0.1429,embargo
patch_x4368_y15624,patch_x4200_y15792,168,168,0.1429,embargo
patch_x4368_y15624,patch_x4368_y15792,0,168,0.3333,embargo
patch_x4368_y15624,patch_x4536_y15456,168,168,0.1429,embargo
patch_x4368_y15624,patch_x4536_y15624,168,0,0.3333,embargo
patch_x4536_y15792,patch_x4368_y15792,168,0,0.3333,embargo
patch_x4536_y15792,patch_x4368_y15960,168,168,0.1429,embargo
patch_x4536_y15792,patch_x4536_y15624,0,168,0.3333,embargo
patch_x4536_y15792,patch_x4704_y15624,168,168,0.1429,embargo
patch_x4536_y15960,patch_x4368_y15792,168,168,0.1429,embargo
patch_x4536_y15960,patch_x4368_y15960,168,0,0.3333,embargo
patch_x4536_y15960,patch_x4368_y16128,168,168,0.1429,embargo
patch_x4536_y16128,patch_x4368_y15960,168,168,0.1429,embargo
patch_x4536_y16128,patch_x4368_y16128,168,0,0.3333,embargo
patch_x4536_y16128,patch_x4368_y16296,168,168,0.1429,embargo
patch_x4536_y16296,patch_x4368_y16128,168,168,0.1429,embargo
patch_x4536_y16296,patch_x4368_y16296,168,0,0.3333,embargo
patch_x4536_y16296,patch_x4368_y16464,168,168,0.1429,embargo
patch_x4536_y16464,patch_x4368_y16296,168,168,0.1429,embargo
patch_x4536_y16464,patch_x4368_y16464,168,0,0.3333,embargo
patch_x4536_y16464,patch_x4368_y16632,168,168,0.1429,embargo
patch_x4536_y16632,patch_x4368_y16464,168,168,0.1429,embargo
patch_x4536_y16632,patch_x4368_y16632,168,0,0.3333,embargo
patch_x4536_y16632,patch_x4368_y16800,168,168,0.1429,embargo
patch_x4536_y16632,patch_x4536_y16800,0,168,0.3333,embargo
patch_x4536_y16632,patch_x4704_y16800,168,168,0.1429,embargo
patch_x4704_y15792,patch_x4536_y15624,168,168,0.1429,embargo
patch_x4704_y15792,patch_x4704_y15624,0,168,0.3333,embargo
patch_x4704_y15792,patch_x4872_y15624,168,168,0.1429,embargo
patch_x4704_y16632,patch_x4536_y16800,168,168,0.1429,embargo
patch_x4704_y16632,patch_x4704_y16800,0,168,0.3333,embargo
patch_x4704_y16632,patch_x4872_y16800,168,168,0.1429,embargo
patch_x4872_y15792,patch_x4704_y15624,168,168,0.1429,embargo
patch_x4872_y15792,patch_x4872_y15624,0,168,0.3333,embargo
patch_x4872_y15792,patch_x5040_y15624,168,168,0.1429,embargo
patch_x4872_y16632,patch_x4704_y16800,168,168,0.1429,embargo
patch_x4872_y16632,patch_x4872_y16800,0,168,0.3333,embargo
patch_x4872_y16632,patch_x5040_y16800,168,168,0.1429,embargo
patch_x5040_y15792,patch_x4872_y15624,168,168,0.1429,embargo
patch_x5040_y15792,patch_x5040_y15624,0,168,0.3333,embargo
patch_x5040_y15792,patch_x5208_y15624,168,168,0.1429,embargo
patch_x5040_y16632,patch_x4872_y16800,168,168,0.1429,embargo
patch_x5040_y16632,patch_x5040_y16800,0,168,0.3333,embargo
patch_x5040_y16632,patch_x5208_y16800,168,168,0.1429,embargo
patch_x5208_y15792,patch_x5040_y15624,168,168,0.1429,embargo
patch_x5208_y15792,patch_x5208_y15624,0,168,0.3333,embargo
patch_x5208_y15792,patch_x5376_y15624,168,168,0.1429,embargo
patch_x5208_y16632,patch_x5040_y16800,168,168,0.1429,embargo
patch_x5208_y16632,patch_x5208_y16800,0,168,0.3333,embargo
patch_x5208_y16632,patch_x5376_y16800,168,168,0.1429,embargo
patch_x5376_y15792,patch_x5208_y15624,168,168,0.1429,embargo
patch_x5376_y15792,patch_x5376_y15624,0,168,0.3333,embargo
patch_x5376_y15792,patch_x5544_y15624,168,168,0.1429,embargo
patch_x5376_y16632,patch_x5208_y16800,168,168,0.1429,embargo
patch_x5376_y16632,patch_x5376_y16800,0,168,0.3333,embargo
patch_x5376_y16632,patch_x5544_y16800,168,168,0.1429,embargo
patch_x5544_y15792,patch_x5376_y15624,168,168,0.1429,embargo
patch_x5544_y15792,patch_x5544_y15624,0,168,0.3333,embargo
patch_x5544_y15792,patch_x5712_y15624,168,168,0.1429,embargo
patch_x5544_y15792,patch_x5712_y15792,168,0,0.3333,embargo
patch_x5544_y15792,patch_x5712_y15960,168,168,0.1429,embargo
patch_x5544_y15960,patch_x5712_y15792,168,168,0.1429,embargo
patch_x5544_y15960,patch_x5712_y15960,168,0,0.3333,embargo
patch_x5544_y15960,patch_x5712_y16128,168,168,0.1429,embargo
patch_x5544_y16128,patch_x5712_y15960,168,168,0.1429,embargo
patch_x5544_y16128,patch_x5712_y16128,168,0,0.3333,embargo
patch_x5544_y16128,patch_x5712_y16296,168,168,0.1429,embargo
patch_x5544_y16296,patch_x5712_y16128,168,168,0.1429,embargo
patch_x5544_y16296,patch_x5712_y16296,168,0,0.3333,embargo
patch_x5544_y16296,patch_x5712_y16464,168,168,0.1429,embargo
patch_x5544_y16464,patch_x5712_y16296,168,168,0.1429,embargo
patch_x5544_y16464,patch_x5712_y16464,168,0,0.3333,embargo
patch_x5544_y16464,patch_x5712_y16632,168,168,0.1429,embargo
patch_x5544_y16632,patch_x5376_y16800,168,168,0.1429,embargo
patch_x5544_y16632,patch_x5544_y16800,0,168,0.3333,embargo
patch_x5544_y16632,patch_x5712_y16464,168,168,0.1429,embargo
patch_x5544_y16632,patch_x5712_y16632,168,0,0.3333,embargo
patch_x5544_y16632,patch_x5712_y16800,168,168,0.1429,embargo
patch_x5712_y17976,patch_x5544_y17808,168,168,0.1429,embargo
patch_x5712_y17976,patch_x5544_y17976,168,0,0.3333,embargo
patch_x5712_y17976,patch_x5544_y18144,168,168,0.1429,embargo
patch_x5712_y17976,patch_x5712_y17808,0,168,0.3333,embargo
patch_x5712_y17976,patch_x5880_y17808,168,168,0.1429,embargo
patch_x5712_y18144,patch_x5544_y17976,168,168,0.1429,embargo
patch_x5712_y18144,patch_x5544_y18144,168,0,0.3333,embargo
patch_x5712_y18144,patch_x5544_y18312,168,168,0.1429,embargo
patch_x5712_y18312,patch_x5544_y18144,168,168,0.1429,embargo
patch_x5712_y18312,patch_x5544_y18312,168,0,0.3333,embargo
patch_x5712_y18312,patch_x5544_y18480,168,168,0.1429,embargo
patch_x5712_y18480,patch_x5544_y18312,168,168,0.1429,embargo
patch_x5712_y18480,patch_x5544_y18480,168,0,0.3333,embargo
patch_x5712_y18480,patch_x5544_y18648,168,168,0.1429,embargo
patch_x5712_y18648,patch_x5544_y18480,168,168,0.1429,embargo
patch_x5712_y18648,patch_x5544_y18648,168,0,0.3333,embargo
patch_x5712_y18648,patch_x5544_y18816,168,168,0.1429,embargo
patch_x5712_y18816,patch_x5544_y18648,168,168,0.1429,embargo
patch_x5712_y18816,patch_x5544_y18816,168,0,0.3333,embargo
patch_x5712_y18816,patch_x5544_y18984,168,168,0.1429,embargo
patch_x5712_y18984,patch_x5544_y18816,168,168,0.1429,embargo
patch_x5712_y18984,patch_x5544_y18984,168,0,0.3333,embargo
patch_x5712_y18984,patch_x5544_y19152,168,168,0.1429,embargo
patch_x5712_y19152,patch_x5544_y18984,168,168,0.1429,embargo
patch_x5712_y19152,patch_x5544_y19152,168,0,0.3333,embargo
patch_x5712_y19152,patch_x5544_y19320,168,168,0.1429,embargo
patch_x5712_y19320,patch_x5544_y19152,168,168,0.1429,embargo
patch_x5712_y19320,patch_x5544_y19320,168,0,0.3333,embargo
patch_x5712_y19320,patch_x5544_y19488,168,168,0.1429,embargo
patch_x5712_y19488,patch_x5544_y19320,168,168,0.1429,embargo
patch_x5712_y19488,patch_x5544_y19488,168,0,0.3333,embargo
patch_x5880_y17976,patch_x5712_y17808,168,168,0.1429,embargo
patch_x5880_y17976,patch_x5880_y17808,0,168,0.3333,embargo
patch_x5880_y17976,patch_x6048_y17808,168,168,0.1429,embargo
patch_x6048_y17976,patch_x5880_y17808,168,168,0.1429,embargo
patch_x6048_y17976,patch_x6048_y17808,0,168,0.3333,embargo
patch_x6048_y17976,patch_x6216_y17808,168,168,0.1429,embargo
patch_x6216_y17976,patch_x6048_y17808,168,168,0.1429,embargo
patch_x6216_y17976,patch_x6216_y17808,0,168,0.3333,embargo
patch_x6216_y17976,patch_x6384_y17808,168,168,0.1429,embargo
patch_x6384_y17976,patch_x6216_y17808,168,168,0.1429,embargo
patch_x6384_y17976,patch_x6384_y17808,0,168,0.3333,embargo
patch_x6384_y17976,patch_x6552_y17808,168,168,0.1429,embargo
patch_x6552_y17976,patch_x6384_y17808,168,168,0.1429,embargo
patch_x6552_y17976,patch_x6552_y17808,0,168,0.3333,embargo
patch_x6552_y17976,patch_x6720_y17808,168,168,0.1429,embargo
patch_x6552_y17976,patch_x6720_y17976,168,0,0.3333,embargo
patch_x6552_y17976,patch_x6720_y18144,168,168,0.1429,embargo
patch_x6552_y18144,patch_x6720_y17976,168,168,0.1429,embargo
patch_x6552_y18144,patch_x6720_y18144,168,0,0.3333,embargo
patch_x6552_y18144,patch_x6720_y18312,168,168,0.1429,embargo
patch_x6552_y18312,patch_x6720_y18144,168,168,0.1429,embargo
patch_x6552_y18312,patch_x6720_y18312,168,0,0.3333,embargo
patch_x6552_y18312,patch_x6720_y18480,168,168,0.1429,embargo
patch_x6552_y18480,patch_x6720_y18312,168,168,0.1429,embargo
patch_x6552_y18480,patch_x6720_y18480,168,0,0.3333,embargo
patch_x6552_y18480,patch_x6720_y18648,168,168,0.1429,embargo
patch_x6552_y18648,patch_x6720_y18480,168,168,0.1429,embargo
patch_x6552_y18648,patch_x6720_y18648,168,0,0.3333,embargo
patch_x6552_y18648,patch_x6720_y18816,168,168,0.1429,embargo
patch_x6552_y18816,patch_x6720_y18648,168,168,0.1429,embargo
patch_x6552_y18816,patch_x6720_y18816,168,0,0.3333,embargo
patch_x6552_y18816,patch_x6720_y18984,168,168,0.1429,embargo
patch_x6552_y18984,patch_x6720_y18816,168,168,0.1429,embargo
patch_x6552_y18984,patch_x6720_y18984,168,0,0.3333,embargo
patch_x6552_y19152,patch_x6720_y18984,168,168,0.1429,embargo
patch_x6552_y19992,patch_x6720_y20160,168,168,0.1429,embargo
patch_x6720_y12432,patch_x6552_y12264,168,168,0.1429,embargo
patch_x6720_y12432,patch_x6552_y12432,168,0,0.3333,embargo
patch_x6720_y12432,patch_x6552_y12600,168,168,0.1429,embargo
patch_x6720_y12432,patch_x6720_y12264,0,168,0.3333,embargo
patch_x6720_y12432,patch_x6888_y12264,168,168,0.1429,embargo
patch_x6720_y12600,patch_x6552_y12432,168,168,0.1429,embargo
patch_x6720_y12600,patch_x6552_y12600,168,0,0.3333,embargo
patch_x6720_y12600,patch_x6552_y12768,168,168,0.1429,embargo
patch_x6720_y12768,patch_x6552_y12600,168,168,0.1429,embargo
patch_x6720_y12768,patch_x6552_y12768,168,0,0.3333,embargo
patch_x6720_y12768,patch_x6552_y12936,168,168,0.1429,embargo
patch_x6720_y12936,patch_x6552_y12768,168,168,0.1429,embargo
patch_x6720_y12936,patch_x6552_y12936,168,0,0.3333,embargo
patch_x6720_y12936,patch_x6552_y13104,168,168,0.1429,embargo
patch_x6720_y13104,patch_x6552_y12936,168,168,0.1429,embargo
patch_x6720_y13104,patch_x6552_y13104,168,0,0.3333,embargo
patch_x6720_y13104,patch_x6552_y13272,168,168,0.1429,embargo
patch_x6720_y13272,patch_x6552_y13104,168,168,0.1429,embargo
patch_x6720_y13272,patch_x6552_y13272,168,0,0.3333,embargo
patch_x6720_y13272,patch_x6552_y13440,168,168,0.1429,embargo
patch_x6720_y13272,patch_x6720_y13440,0,168,0.3333,embargo
patch_x6720_y13272,patch_x6888_y13440,168,168,0.1429,embargo
patch_x6720_y19152,patch_x6720_y18984,0,168,0.3333,embargo
patch_x6720_y19152,patch_x6888_y18984,168,168,0.1429,embargo
patch_x6720_y19992,patch_x6720_y20160,0,168,0.3333,embargo
patch_x6720_y19992,patch_x6888_y20160,168,168,0.1429,embargo
patch_x6888_y12432,patch_x6720_y12264,168,168,0.1429,embargo
patch_x6888_y12432,patch_x6888_y12264,0,168,0.3333,embargo
patch_x6888_y12432,patch_x7056_y12264,168,168,0.1429,embargo
patch_x6888_y13272,patch_x6720_y13440,168,168,0.1429,embargo
patch_x6888_y13272,patch_x6888_y13440,0,168,0.3333,embargo
patch_x6888_y13272,patch_x7056_y13440,168,168,0.1429,embargo
patch_x6888_y19152,patch_x6720_y18984,168,168,0.1429,embargo
patch_x6888_y19152,patch_x6888_y18984,0,168,0.3333,embargo
patch_x6888_y19152,patch_x7056_y18984,168,168,0.1429,embargo
patch_x6888_y19992,patch_x6720_y20160,168,168,0.1429,embargo
patch_x6888_y19992,patch_x6888_y20160,0,168,0.3333,embargo
patch_x6888_y19992,patch_x7056_y20160,168,168,0.1429,embargo
patch_x7056_y12432,patch_x6888_y12264,168,168,0.1429,embargo
patch_x7056_y12432,patch_x7056_y12264,0,168,0.3333,embargo
patch_x7056_y12432,patch_x7224_y12264,168,168,0.1429,embargo
patch_x7056_y13272,patch_x6888_y13440,168,168,0.1429,embargo
patch_x7056_y13272,patch_x7056_y13440,0,168,0.3333,embargo
patch_x7056_y13272,patch_x7224_y13440,168,168,0.1429,embargo
patch_x7056_y19152,patch_x6888_y18984,168,168,0.1429,embargo
patch_x7056_y19152,patch_x7056_y18984,0,168,0.3333,embargo
patch_x7056_y19152,patch_x7224_y18984,168,168,0.1429,embargo
patch_x7056_y19992,patch_x6888_y20160,168,168,0.1429,embargo
patch_x7056_y19992,patch_x7056_y20160,0,168,0.3333,embargo
patch_x7056_y19992,patch_x7224_y20160,168,168,0.1429,embargo
patch_x7224_y12432,patch_x7056_y12264,168,168,0.1429,embargo
patch_x7224_y12432,patch_x7224_y12264,0,168,0.3333,embargo
patch_x7224_y12432,patch_x7392_y12264,168,168,0.1429,embargo
patch_x7224_y13272,patch_x7056_y13440,168,168,0.1429,embargo
patch_x7224_y13272,patch_x7224_y13440,0,168,0.3333,embargo
patch_x7224_y13272,patch_x7392_y13440,168,168,0.1429,embargo
patch_x7224_y19152,patch_x7056_y18984,168,168,0.1429,embargo
patch_x7224_y19152,patch_x7224_y18984,0,168,0.3333,embargo
patch_x7224_y19152,patch_x7392_y18984,168,168,0.1429,embargo
patch_x7224_y19992,patch_x7056_y20160,168,168,0.1429,embargo
patch_x7224_y19992,patch_x7224_y20160,0,168,0.3333,embargo
patch_x7224_y19992,patch_x7392_y20160,168,168,0.1429,embargo
patch_x7392_y12432,patch_x7224_y12264,168,168,0.1429,embargo
patch_x7392_y12432,patch_x7392_y12264,0,168,0.3333,embargo
patch_x7392_y12432,patch_x7560_y12264,168,168,0.1429,embargo
patch_x7392_y13272,patch_x7224_y13440,168,168,0.1429,embargo
patch_x7392_y13272,patch_x7392_y13440,0,168,0.3333,embargo
patch_x7392_y13272,patch_x7560_y13440,168,168,0.1429,embargo
patch_x7392_y19152,patch_x7224_y18984,168,168,0.1429,embargo
patch_x7392_y19152,patch_x7392_y18984,0,168,0.3333,embargo
patch_x7392_y19152,patch_x7560_y18984,168,168,0.1429,embargo
patch_x7392_y19992,patch_x7224_y20160,168,168,0.1429,embargo
patch_x7392_y19992,patch_x7392_y20160,0,168,0.3333,embargo
patch_x7392_y19992,patch_x7560_y20160,168,168,0.1429,embargo
patch_x7560_y12432,patch_x7392_y12264,168,168,0.1429,embargo
patch_x7560_y12432,patch_x7560_y12264,0,168,0.3333,embargo
patch_x7560_y12432,patch_x7728_y12264,168,168,0.1429,embargo
patch_x7560_y13272,patch_x7392_y13440,168,168,0.1429,embargo
patch_x7560_y13272,patch_x7560_y13440,0,168,0.3333,embargo
patch_x7560_y13272,patch_x7728_y13440,168,168,0.1429,embargo
patch_x7560_y19152,patch_x7392_y18984,168,168,0.1429,embargo
patch_x7560_y19152,patch_x7560_y18984,0,168,0.3333,embargo
patch_x7560_y19152,patch_x7728_y18984,168,168,0.1429,embargo
patch_x7560_y19992,patch_x7392_y20160,168,168,0.1429,embargo
patch_x7560_y19992,patch_x7560_y20160,0,168,0.3333,embargo
patch_x7560_y19992,patch_x7728_y20160,168,168,0.1429,embargo
patch_x7728_y12432,patch_x7560_y12264,168,168,0.1429,embargo
patch_x7728_y12432,patch_x7728_y12264,0,168,0.3333,embargo
patch_x7728_y12432,patch_x7896_y12264,168,168,0.1429,embargo
patch_x7728_y12432,patch_x7896_y12432,168,0,0.3333,embargo
patch_x7728_y12432,patch_x7896_y12600,168,168,0.1429,embargo
