patch_id,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic
patch_x10577_y18537,-2062.0156681010685,3266.1743136538335,1054.7067811322904,1249.3494155827484,8891.99040317688,-4177.382323733864,-3902.958181617565,-2379.2873220787824
patch_x15505_y6441,-1112.8682555445212,2518.8334988414426,450.9825664790933,-188.9521045953552,3439.6897027191008,-3509.4946485711116,-3198.725146198829,-1484.65794990621
patch_x8113_y11817,-2110.53172238773,3248.708205517025,1328.7465297134113,1930.8640101613873,7784.929347526337,-4191.220236124903,-3914.9621538122037,-2447.9767185258734
patch_x14497_y2969,-1110.867593512081,2520.5007172018086,453.31667218360235,-188.15188393004792,3438.6896475649446,-3507.8274302107457,-3196.8912060024286,-1483.824340726027
patch_x22001_y2409,-1102.6982235462883,2534.5053514288866,463.15326050976364,-178.34918078005285,3454.6905300314374,-3502.992496965686,-3192.222994593403,-1475.6549707602344
patch_x4081_y11705,-1288.4263488910983,2264.749420721615,2070.081543029928,-384.6060572626484,3165.674590480392,-3633.8691382544403,-3334.4367207326504,-1651.213064106807
patch_x11249_y3305,-1114.5354739048862,2517.1662804810785,449.1486262826893,-192.15298725657703,3434.68942694832,-3510.661701423368,-3199.892199051087,-1486.8253337746874
patch_x2961_y11257,-1420.9401998552503,5720.056077468771,1075.2991727482404,4232.925702514636,9027.997904142077,-4373.613924748979,-4110.69358931921,-2676.2189120600233
patch_x11137_y18201,-1470.820037515171,1997.994483063003,25.174997241530946,-581.2602857615711,2877.6587060835027,-3755.4093567251466,-3460.6451506123794,-1825.437382765088
patch_x8001_y14729,-1863.116517709369,1421.9705395564379,-452.6497848394574,4888.249112961315,8665.977938337654,-4039.836809003642,-3760.077568134172,-2210.731545845747
patch_x3297_y12377,-2509.997241531504,1312.4662669069949,576.5647864130515,2086.7471767654333,8740.982074899344,-4468.645371289862,-4213.060796645702,-2817.432307183053
patch_x3521_y8009,-1639.5425355842435,1771.2527860531845,-174.8912060024286,2735.055044247525,8991.995918592465,-3892.621427783294,-3603.859207767846,-1989.6583912611695
patch_x6433_y8233,-1473.9877523998684,3095.7571158919654,18.839567472139606,-68.71104394348913,8554.971816226353,-3769.747434624296,-3470.4817389385435,-1834.9405274191786
patch_x2625_y15849,-1848.1115524660709,2403.3959428364924,3464.3069699711723,2388.841563852442,2256.6244553527104,-4014.495089926074,-3733.5687962043476,-2199.227739159219
patch_x11361_y11481,-1814.6004634227093,4008.327255270213,1498.957490024668,5015.438163241235,8748.98251613259,-4006.825885468389,-3716.0630034205014,-2153.5459560851805
patch_x8449_y15289,-1319.2698885578739,2216.233366434957,200.06620324395954,3297.387245105674,3119.672053389222,-3658.877413659935,-3354.2766192210074,-1688.725477215051
patch_x22113_y19545,485.2068548720599,1117.0363014454379,-693.2293942403176,2790.0703239010727,8902.991009872594,-4181.050204126668,-3909.960498731103,-2408.9638088933016
patch_x7889_y16297,-1279.9235352532278,4111.757330603326,252.41685975945984,-372.4026921167351,8878.989686172854,-3626.866821140903,-3322.9329140461205,-1645.7112435176005
patch_x14497_y3417,-1105.8659384309822,2527.5030343153485,459.31865828092305,-182.35028410658015,3447.6901439523463,-3503.4926624737936,-3192.8898819375463,-1478.655963808893
patch_x9905_y19545,-1599.862738607525,3386.845103200185,-129.70958843649896,-733.1021570033645,8477.967569356351,-3835.769281694804,-3544.006068630696,-1947.3110449078667
patch_x8449_y14841,-1903.296480194197,2355.8426400149183,-489.1618669314794,3705.8413862348043,9017.997352600518,-4071.6806796866385,-3785.9194527198506,-2242.7421383647797
patch_x10689_y18649,-2137.540659825663,3806.572013689456,1321.6251589297262,4643.097879591785,8959.994153659478,-4220.229835595277,-3943.138144102394,-2452.311486262827
patch_x4753_y8009,-1183.8917576961276,2419.4672845636105,368.7887013130312,-264.97306779941573,3329.683635761954,-3561.345139578507,-3252.4095774026264,-1552.847180845196
patch_x10577_y17305,-1375.7885909742909,4610.751835590514,136.71190555004068,2225.3033905607535,3008.665931277921,-3683.552245393358,-3380.7853911508337,-1734.7407039611635
patch_x4865_y15849,1286.7425150217205,2211.0649895178194,4637.105360112402,-423.61681469631003,9044.998841762726,-3660.878075692375,-552.9879277705841,-1684.8908749862076
patch_x11361_y15289,-1327.4392585236674,2218.2340284673955,196.89848835926387,-422.0163733656991,3125.672384314157,-3671.04810769061,-3367.781087939976,-1693.3936886240763
patch_x5649_y14169,-2046.0103718415521,1118.7035198058038,1171.2487687867124,2410.960399403395,8669.978158954276,-4151.040273640075,-3871.2810327706056,-2374.9525543418295
patch_x14609_y2633,-1113.2016992165936,2515.665783956745,449.14862628268565,-190.95265625862157,3434.68942694832,-3508.494317554894,-3199.2253117069413,-1486.1584464305424
patch_x11249_y3417,-1108.2000441354958,2522.5013792342506,455.48405605208063,-185.75122193413154,3440.689757873255,-3505.826768178308,-3195.223987642061,-1481.6569568575533
patch_x13825_y6777,-1112.0346463643373,2519.500386185591,451.4827319872038,-190.15243559331248,3437.6895924107885,-3508.6610393909295,-3198.2249806907203,-1485.3248372503558
patch_x6769_y13833,-1900.2954871455386,3235.439369898386,1664.2809009725952,4620.154856658088,8140.948982405824,-4046.5056824451067,-1457.2019573614634,-2231.571775350327
patch_x4865_y13609,-1552.013571665013,2575.8186484579983,4407.233577135952,1909.4676658217086,9031.9981247587,-3815.095774026261,-1134.9487836761518,-1902.7963146860875
patch_x3297_y12601,-2000.662032439589,3171.8234391975147,3106.095671555122,2133.8786903294967,8926.992333572334,-4115.695244400308,-3841.937989628157,-2338.607194085841
patch_x15169_y3529,-1111.701202692264,2520.834160873883,451.64945382324004,-189.1521597616793,3438.6896475649446,-3509.161204899039,-3198.3917025267556,-1483.8243407260297
patch_x6657_y17753,-1225.5722167052827,3098.9103529853783,2127.550690746406,2373.6592816585216,9042.998731454416,-3583.3524219353403,-3275.2504689396455,-1593.8607525102052
patch_x8673_y19881,-1445.9784839457125,2036.8406708595394,62.353966677701465,-556.8535554697391,2915.660801941427,-3743.405384530507,-3438.9713119276166,-1803.4301004082527
patch_x6657_y17081,-1206.5659273971105,3476.252138577267,337.11155246607086,-294.98134274838776,8949.99360211792,-3576.8502703299146,-3268.9150391702524,-1574.1875758578844
patch_x6769_y18985,-2330.4378241200493,1613.611286513993,-1005.1659494648557,6047.974863351772,7369.906458551652,-4344.437603442569,-4074.0147853911494,-2643.70815403288
patch_x14161_y8345,-1109.7005406598264,2525.0022067747977,456.15094339622556,-185.75122193413154,3443.6899233357235,-3507.994152046782,-3197.391371510538,-1482.3238442016982
patch_x12817_y6441,-1215.4021847070499,2364.282356835485,327.60840781198385,-301.18305290450553,3277.680767745849,-3577.1837140019843,-3271.082423038729,-1581.5233366434932
patch_x8897_y12937,-1402.964250248262,2089.3580492110796,1951.3105276039405,-522.2440116952603,8703.980034195576,-3714.729228732206,-3413.4628710140123,-1764.0837471036084
patch_x3521_y14057,-1222.7379454926622,2354.61249034536,2586.80442109495,-314.58674904838153,3266.680161050135,-3583.852587443451,-3278.91834933245,-1590.5263157894742
patch_x5201_y18761,-1971.152267461105,1265.0852918459696,-570.8555665894291,1348.7695790397302,8036.943246373614,-4102.8576630254865,-3822.764978483945,-2294.092463864061
patch_x14833_y6777,-1109.7005406598255,2523.501710250468,454.65044687189584,-185.95127710045927,3442.6898681815674,-3508.327595718856,-3197.057927838465,-1482.3238442016964
patch_x10577_y18649,-2145.543307955425,3015.049548765741,-776.2568685865626,4682.393476035728,8959.994153659478,-4233.234138806135,-3961.477546066424,-2460.647578064659
patch_x9233_y18201,-2108.3643385192527,1971.3561192021116,-732.2423038728884,2479.4788636709636,1924.6061441729635,-4216.228511530398,-3942.4712567582465,-2428.6369855456232
patch_x14609_y5321,-1111.034315348119,2522.0012137261383,453.65011585567663,-187.35166326474427,3439.6897027191008,-3509.6613704071497,-3198.5584243627936,-1483.824340726028
patch_x3857_y14281,578.6110268337998,2073.5194747875994,1950.1615883413506,-528.4457218513817,8733.981688820253,-3716.0630034205014,-3418.297804259075,29.07958059991688
patch_x5649_y12377,-1435.9751737835168,2033.006068630697,64.52135054617611,2033.2505555498137,8657.977497104406,-3724.8992607304426,-3425.300121372612,-1794.0936775902028
patch_x4081_y7337,-1483.4908970539564,1987.9911729008036,9.503144654088828,-596.8645887350376,2862.657878771166,-3770.581043804479,-3476.817168707932,-1839.2752951561279
patch_x8897_y10697,-1362.1174004192872,2143.2092022509114,1974.9033910969629,-472.43027527996855,8771.983784678176,-3682.551914377138,-3380.4519474787594,-1724.7373937989614
patch_x11473_y13385,-1866.1175107580275,2296.695308987639,2913.257099998704,4971.527216288241,8180.9511885720585,-4049.8401191658395,-1110.453190246908,-2203.3957850601355
patch_x2289_y12377,-1551.346684320868,2684.885406586138,-73.19088602008196,-676.0864346003218,2739.651094809993,-3805.425907536136,-1484.9595339889293,-1907.2978042590776
patch_x13041_y8793,-1109.367096987753,2521.5010482180296,454.15028136378896,-187.15160809841655,3439.6897027191008,-3506.8270991945274,-3196.057596822244,-1483.4908970539555
patch_x9569_y14393,-1924.3034315348114,2935.8199081444654,3166.175171596684,4549.588915024373,2164.6193811703706,-4066.17885909743,-3786.252896391923,-2255.5797197396005
patch_x6769_y10809,-1969.9852146088506,3232.460286434476,1554.309633466586,4486.414734212236,8894.990568639347,-4110.026701975064,-3834.93567251462,-2306.9300452388843
patch_x13041_y3417,-1151.047555996909,2460.981021736732,404.9673397329807,-230.76363435758867,3372.6860073906573,-3536.6703078450837,-3227.734745669204,-1522.170363014453
patch_x7553_y17193,-1363.1177314355073,2154.879730773473,1930.7330282363218,2158.4574267796397,8814.986156306877,-3683.552245393358,1325.6828366461468,-1722.736731766524
patch_x5873_y11817,-1884.4569127220557,5006.795405476372,-470.8224649674503,4623.480308879694,2230.623021344658,-4041.504027364007,-3758.0769061017318,-2226.9035639413005
patch_x8225_y12265,-2348.443782412004,1613.2026675700108,-1024.5056824451067,4189.289121053929,7457.911312117369,-4357.775350325499,-2176.3012360012945,-2661.8808341608756
patch_x4865_y10137,-1247.079333554013,2332.7719298245593,295.0976497848387,-331.3913830198053,9009.996911367272,-3607.0269226525415,-3299.7585788370297,-1614.0340946706383
patch_x12369_y18649,-1422.4707050645484,3830.939851799323,80.19320313362005,-532.0467148452608,8707.9802548122,-3725.232704402515,-3426.300452388835,-1781.7562617234917
patch_x5649_y11481,-2080.3550700650985,2966.3670630886754,236.84326935622266,4318.541938371645,7807.930616071921,-4202.223877303322,-3928.4666225311694,-2410.4643054176313
patch_x9233_y18089,-2114.866490124684,2082.8620965546925,-741.578726690941,3671.7957998159127,8948.993546963764,-4207.058810548382,-3933.468277612271,-2436.6396336753833
patch_x6769_y12265,-617.9567155195236,2140.041487366214,135.0446871896729,-483.03319909527454,9015.997242292207,-3696.8899922762903,-3398.9580712788265,-1732.9067637647586
patch_x5313_y16073,2347.3082247362563,3497.1895369525428,4533.310382219688,-557.4537209687205,2924.6612983288287,-3741.5714443341058,-3447.6408474015225,1115.2103591270406
patch_x12817_y5321,-1117.8699106256208,2515.9992276288212,446.4810769061023,-192.95320792188613,3434.68942694832,-3515.4966346684314,-3205.060575968222,-1489.4928831512752
patch_x14161_y4649,-1139.2103056383094,2482.654860421495,2211.1365237444006,-218.56026921167359,3396.6873310903975,-3528.5009378792884,-3220.5657067196307,-1511.3334436720743
patch_x1953_y8905,-1359.6165728787382,2167.7173121482974,159.88624075912958,-460.82707563303484,3066.669130218963,-3687.0534039501263,-3386.6206554121145,-1722.4032880944496
patch_x6993_y10025,-1857.781418956194,4907.345244907727,1305.9808797080732,2392.844428183407,8997.9962495174,-2079.4056320174004,-3758.7437934458785,-2200.7282356835476
patch_x13601_y5657,-1121.2043473463546,2507.4964139909534,442.14630916914757,-197.7545319137207,3425.6889305609184,-3514.496303652213,-3204.060244952002,-1492.660598035969
patch_x7889_y10249,-1784.757254772151,5083.638390641638,-340.77943285887704,4851.678928198724,8826.986818156749,-3990.987311044908,-3703.8923093898266,-2127.5373496634666
patch_x12033_y17977,-2049.3448085622877,4341.339463521737,-655.8837029681108,3798.8599840644456,7921.93690364569,-4160.5434182941635,-3886.452719849939,-2373.785501489574
patch_x12705_y3865,-1179.2235462871013,3518.606007340659,371.6229725256544,-260.17174380757933,8990.99586343831,-3558.844312037956,-3251.4092463864063,-1548.8458567803154
patch_x10353_y11817,-2438.140130199713,1727.9983315631634,959.5330327331485,5469.3613176692415,8922.992112955711,-4418.295376806797,-4151.540439148184,-2752.2440692927285
patch_x13153_y1737,-1138.876861966236,2477.1530398322866,418.30508661591193,-218.76032437799768,3393.687165627931,-3527.8340505351434,-3218.231601015116,-1511.833609180182
patch_x8449_y13609,-1673.5537901357166,1685.0575968222456,1513.3265010294926,1378.8226314438562,2529.639512437263,-3903.9585126337843,-3611.861855897606,-2024.5032549928274
patch_x6209_y15625,-567.2437901690628,2993.7811925557216,1978.7900455465697,-414.6143322116204,3120.6721085433783,-3648.707381661702,-3345.273640075031,-1676.554783184376
patch_x7105_y15961,524.435226210895,3893.278883576879,4575.766843898195,-494.83645390853417,9040.998621146104,-3705.226084078121,-758.0297567255311,-1752.0797749089716
patch_x7441_y8793,-1389.1263378572194,2120.034867041819,119.87300011033949,-497.4371710707783,3017.6664276653246,-3706.726580602449,-3408.2944940968773,-1753.9137151053737
patch_x5985_y10585,-1632.7069403067435,2651.648501664389,1696.6712163876327,-767.5116456115193,2628.644972698692,-3873.281694803046,-3582.6855345911963,-1986.82412004855
patch_x13601_y7001,-1115.0356394129976,2514.3320092684517,447.9815734304302,-193.35331825453795,3429.689151177541,-3510.3282577512973,-3200.0589208871243,-1488.9927176431665
patch_x9681_y12265,-2224.736180072823,3074.341890827258,-877.1235793887245,3989.8150766733597,9036.99840052948,-4268.079002537791,-1795.1428252333772,-2546.8427672955977
patch_x6993_y19321,-1902.296149177977,3085.9573191816053,-488.3282577512964,3690.2071551571917,2196.621146103358,-4058.6763764757816,-3772.5817058369194,-2232.905550038621
patch_x5425_y17193,-1224.7386075251025,2346.1096767074905,313.7704954209439,-316.9874110442979,8937.99294026805,-3586.520136820037,-3278.7516274964128,-1593.5273088381327
patch_x13489_y1401,-1135.542425245504,2483.32174776564,422.63985435286304,-215.75949688310175,3400.6875517070202,-3523.165839126118,-3215.0638861304205,-1507.6655632792663
patch_x7553_y13721,-1689.7258082312683,3591.663286361356,-233.410570451284,1913.349547518661,8392.962881253103,-3902.124572437384,-1598.0927322782572,-2031.172128434292
patch_x14161_y8569,-1108.8669314796425,2523.668432086506,455.65077788811686,-185.5511667678038,3442.6898681815674,-3506.493655522453,-3196.224318658279,-1481.9904005296266
patch_x12929_y4649,-1115.7025267571435,2513.998565596381,447.4814079223197,-192.35304242290476,3432.6893166400096,-3511.828754275627,-3201.0592519033435,-1488.1591084629808
patch_x15057_y5321,-1126.706167935563,2502.49475890985,435.9776012357943,-203.15602140453666,9044.998841762726,-3520.665011585569,-3211.7294494096896,-1497.8289749531077
patch_x8561_y8793,-1429.4730221780865,2063.349442789362,71.19022398763809,-539.8488663319913,2957.6631184159723,-3738.7371731214826,-3436.970649895179,-1792.593181065873
patch_x13153_y5097,-1109.367096987754,2525.002206774796,455.3173342160444,-185.75122193413154,3444.6899784898796,-3507.6607083747103,-3197.224649674501,-1481.9904005296257
patch_x11809_y4201,-1114.7021957409252,2517.499724153151,449.3153481187255,-190.75260109229384,3435.689482102476,-3510.828423259404,-3201.0592519033426,-1486.9920556107236
patch_x5649_y18873,-2214.7328699106247,2866.033734004466,-864.9528853580487,4368.3337253543505,8497.968672439469,-4260.5765199161415,-3993.9883040935683,-2535.3389606090686
patch_x5313_y8569,-1191.8944058258849,2400.127551583362,354.45062341388075,-277.9766536106381,8962.994319121946,-3563.5125234469824,-3255.9107359593954,-1560.1829416308074
patch_x3745_y11817,1308.8436283452793,4643.3227760755835,1949.834928746086,3085.7079919578027,8998.996304671557,-3708.72724263489,-3413.12942734194,-1760.5825885468385
